Fighter,fight_number,opponent_name,win(1)/loss(0),Raw Perf,Opp Str,Adj Perf,Category,Event
Mark Choinski,1,MarQuel Mederos,0,44.24157528892692,0.5,39.817417760034225,High-level competitive fight,UFC 316: Dvalishvili vs. O'Malley 2
Gabriel Silva,1,Ray Borg,0,45.328394215642454,0.5436242616839029,42.77297252505251,High-level competitive fight,UFC Fight Night: Dos Anjos vs. Edwards
Gabriel Silva,2,Kyler Phillips,0,44.013982408182166,0.5,39.61258416736395,High-level competitive fight,UFC Fight Night: Benavidez vs. Figueiredo
Aalon Cruz,1,Spike Carlyle,0,37.47139337564094,0.5,3.1850684369294804,Outmatched performance,UFC Fight Night: Benavidez vs. Figueiredo
Aalon Cruz,2,Uros Medic,0,36.151894362292246,0.5,3.6151894362292247,Outmatched performance,UFC 259: Blachowicz vs. Adesanya
Davi Ramos,1,Sergio Moraes,0,39.09870988817596,0.580895969699132,38.3517669497474,High-level competitive fight,UFC Fight Night: Belfort vs. Gastelum
Davi Ramos,2,Chris Gruetzemacher,1,50.1273744843556,0.5,50.1273744843556,Effective performance,UFC Fight Night: Swanson vs. Ortega
Davi Ramos,3,Nick Hein,1,54.9947468664449,0.5759820422424763,59.17336004596541,Clear elite performance,UFC 224: Nunes vs. Pennington
Davi Ramos,4,John Gunther,1,66.51781847437611,0.5,66.51781847437611,Dominant performance,UFC Fight Night: Korean Zombie vs. Rodriguez
Davi Ramos,5,Austin Hubbard,1,50.18929835115363,0.5,50.18929835115363,Effective performance,UFC Fight Night: Dos Anjos vs. Lee
Davi Ramos,6,Islam Makhachev,0,36.37512055524605,0.6626301293683695,38.65329906141115,High-level competitive fight,UFC 242: Khabib vs. Poirier
Davi Ramos,7,Arman Tsarukyan,0,38.149955094629064,0.5,34.33495958516616,High-level competitive fight,UFC Fight Night: Figueiredo vs. Benavidez 2
Sean McCorkle,1,Mark Hunt,1,39.34125435089292,0.5,39.34125435089292,High-level competitive fight,UFC 119: Mir vs Cro Cop
Sean McCorkle,2,Stefan Struve,0,53.42191383834673,0.5385242418365781,13.09152653101049,Outmatched performance,UFC 124: St-Pierre vs Koscheck 2
Sean McCorkle,3,Christian Morecraft,0,46.364435818969994,0.5,25.5004397004335,Ineffective performance,UFC Fight Night: Nogueira vs Davis
Jeff Molina,1,Aoriqileng,1,51.58529370776577,0.5,51.58529370776577,Effective performance,UFC 261: Usman vs. Masvidal 2
Jeff Molina,2,Daniel Lacerda,1,57.48751492722732,0.5,57.48751492722732,Clear elite performance,UFC Fight Night: Costa vs. Vettori
Jeff Molina,3,Zhalgas Zhumagulov,1,45.1524327369881,0.4193973230797643,41.51302578892597,High-level competitive fight,UFC Fight Night: Volkov vs. Rozenstruik
Jiri Prochazka,1,Volkan Oezdemir,1,44.79420450884576,0.5513550140857294,47.09461151235658,High-level competitive fight,UFC 251: Usman vs. Masvidal
Jiri Prochazka,2,Dominick Reyes,1,51.29256919686272,0.6314689789245923,58.03595089559327,Clear elite performance,UFC Fight Night: Reyes vs. Prochazka
Jiri Prochazka,3,Glover Teixeira,1,49.4207748561126,0.6209935143258805,55.40036808666177,Effective performance,UFC 275: Teixeira vs. Prochazka
Jiri Prochazka,4,Alex Pereira,0,46.97594644792768,0.6261255501708962,29.350404393039714,Ineffective performance,UFC 295: Prochazka vs. Pereira
Jiri Prochazka,5,Aleksandar Rakic,1,51.41221873777901,0.6163271225611541,57.39285420802949,Clear elite performance,UFC 300: Pereira vs. Hill
Jiri Prochazka,6,Alex Pereira,0,38.55400332329828,0.6929353378974445,14.654323576974765,Outmatched performance,UFC 303: Pereira vs. Prochazka 2
Jiri Prochazka,7,Jamahal Hill,1,49.75885539667757,0.5651969806950824,53.00298253138415,Effective performance,UFC 311: Makhachev vs. Moicano
Jiri Prochazka,8,Khalil Rountree Jr.,1,47.5239653494305,0.5157288749818936,48.27146385905553,High-level competitive fight,UFC 320: Ankalaev vs. Pereira 2
Carlos Ulberg,11,Jiri Prochazka,1,48.61137599488479,0.7180985310006391,59.213445689288896,Clear elite performance,UFC 327: Prochazka vs. Ulberg
AJ Dobson,1,Jacob Malkoun,0,42.27863389269375,0.5,38.050770503424374,High-level competitive fight,UFC 271: Adesanya vs. Whittaker 2
AJ Dobson,2,Armen Petrosyan,0,40.24961640381074,0.5,36.22465476342967,High-level competitive fight,UFC 280: Oliveira vs. Makhachev
AJ Dobson,3,Tafon Nchukwi,1,49.361057099004455,0.4610513889904233,47.438512487033826,High-level competitive fight,UFC Fight Night: Luque vs. Dos Anjos
AJ Dobson,4,Edmen Shahbazyan,0,40.97792591121669,0.5285263696540772,11.541555717296385,Outmatched performance,UFC Fight Night: Ribas vs. Namajunas
Glaico Franca Moreira,1,Fernando Bruno,1,53.493621053291236,0.5,53.493621053291236,Effective performance,UFC 190: Rousey vs Correia
Glaico Franca Moreira,2,James Vick,0,47.937021334624376,0.6066695242951137,48.25673846305103,High-level competitive fight,UFC 197: Jones vs Saint Preux
Glaico Franca Moreira,3,Gregor Gillespie,0,41.064818978740554,0.5,36.9583370808665,High-level competitive fight,UFC Fight Night: Cyborg vs. Lansberg
Dylan Andrews,1,Jimmy Quinlan,1,57.35398032887805,0.5,57.35398032887805,Clear elite performance,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale
Dylan Andrews,2,Papy Abedi,1,46.63354349420641,0.46410098223525553,44.959445087874904,High-level competitive fight,UFC Fight Night: Condit vs Kampmann 2
Dylan Andrews,3,Clint Hester,0,47.60181244461785,0.5,28.561087466770708,Ineffective performance,UFC Fight Night: Hunt vs Bigfoot
Dylan Andrews,4,Sam Alvey,0,55.319859119814865,0.5,7.523500840294822,Outmatched performance,UFC Fight Night: Rockhold vs Bisping
Dylan Andrews,5,Brad Scott,0,44.029289632534045,0.45947625417013915,24.975805091914054,Ineffective performance,UFC Fight Night: Miocic vs Hunt
Luke Rockhold,1,Vitor Belfort,0,40.188246043020605,0.5550301134736497,6.4821219413038715,Outmatched performance,UFC on FX: Belfort vs. Rockhold
Luke Rockhold,2,Constantinos Philippou,1,52.558218178885184,0.5719896138224349,56.34186400877841,Effective performance,UFC Fight Night: Rockhold vs Philippou
Luke Rockhold,3,Tim Boetsch,1,57.570641203192785,0.541459169703426,59.957472186771014,Clear elite performance,UFC 172: Jones vs Teixeira
Luke Rockhold,4,Michael Bisping,1,44.523808530842246,0.595460569257271,48.77407663869818,Effective performance,UFC Fight Night: Rockhold vs Bisping
Luke Rockhold,5,Lyoto Machida,1,54.545459261961376,0.6129326164449113,60.705420691604,Clear elite performance,UFC on FOX: Machida vs Rockhold
Luke Rockhold,6,Chris Weidman,1,55.05948775649945,0.75,68.82435969562431,Dominant performance,UFC 194: Aldo vs McGregor
Luke Rockhold,7,Michael Bisping,0,42.9227590710463,0.5952043908355172,10.252060390627273,Outmatched performance,UFC 199: Rockhold vs. Bisping 2
Luke Rockhold,8,David Branch,1,53.91088677351481,0.5328028996915214,55.67932018462739,Effective performance,UFC Fight Night: Rockhold vs. Branch
Luke Rockhold,9,Yoel Romero,0,42.04702942407889,0.6925911077448696,36.139632225257245,High-level competitive fight,UFC 221: Romero vs. Rockhold
Luke Rockhold,10,Jan Blachowicz,0,46.465993543703156,0.5147370664318973,18.843513869534657,Outmatched performance,UFC 239: Jones vs. Santos
Luke Rockhold,11,Paulo Costa,0,46.00608567638986,0.5922775774315162,45.650807242074904,High-level competitive fight,UFC 278: Usman vs. Edwards
John Salter,1,Gerald Harris,0,38.796910739245256,0.5,31.192716234353185,Ineffective performance,UFC Fight Night: Maynard vs Diaz
John Salter,2,Jason MacDonald,1,51.05404790022788,0.49254099965894116,50.67323573952764,Effective performance,UFC 113: Machida vs Shogun 2
John Salter,3,Dan Miller,0,49.26164199837116,0.4803544676058248,19.900958702154615,Outmatched performance,UFC 118: Edgar vs Penn 2
Denis Tiuliulin,1,Aliaskhab Khizriev,0,40.807617129210165,0.5,17.057583960009847,Outmatched performance,UFC Fight Night: Blaydes vs. Daukaus
Denis Tiuliulin,2,Jamie Pickett,1,47.13567852335096,0.44947581370673045,44.754186720577515,High-level competitive fight,UFC 279: Diaz vs. Ferguson
Denis Tiuliulin,3,JunYong Park,0,38.3389440669466,0.5951844840405733,10.38645439570171,Outmatched performance,UFC Fight Night: Lewis vs. Spivac
Denis Tiuliulin,4,Gregory Rodrigues,0,38.428732951472504,0.5616516744381445,4.229300783444381,Outmatched performance,UFC 292: Sterling vs. O'Malley
Denis Tiuliulin,5,Christian Leroy Duncan,0,39.29026280393789,0.5,22.159708221420974,Outmatched performance,UFC Fight Night: Allen vs. Craig
Denis Tiuliulin,6,Sedriques Dumas,0,44.632840736249,0.4865881538969188,39.570947871526194,High-level competitive fight,UFC Fight Night: Sandhagen vs. Nurmagomedov
Joe Brammer,1,Mark Bocek,0,37.41876665963889,0.5335814827265171,8.384032238376776,Outmatched performance,The Ultimate Fighter: Heavyweights Finale
Joe Brammer,2,Aaron Riley,0,42.95231996965573,0.4183891980310897,35.151714693541315,High-level competitive fight,UFC 114: Rampage vs Evans
Gabriel Bonfim,1,Mounir Lazzez,1,44.95520193454044,0.5317030418101257,46.380418581053824,High-level competitive fight,UFC 283: Teixeira vs. Hill
Gabriel Bonfim,2,Trevin Giles,1,56.42033289779703,0.5619225837435962,59.91402568650244,Clear elite performance,UFC 291: Poirier vs. Gaethje 2
Gabriel Bonfim,3,Nicolas Dalby,0,47.864848483715214,0.503969933992737,27.547537765199046,Ineffective performance,UFC Fight Night: Almeida vs. Lewis
Gabriel Bonfim,4,Ange Loosa,1,49.72943878489486,0.491750249966904,49.31918334563333,Effective performance,UFC Fight Night: Namajunas vs. Cortez
Gabriel Bonfim,5,Khaos Williams,1,50.69307543126229,0.6102902658453442,56.28402819709429,Effective performance,UFC Fight Night: Cannonier vs. Rodrigues
Gabriel Bonfim,6,Stephen Thompson,1,50.63990282287305,0.5184773078880588,51.575591898752656,Effective performance,UFC Fight Night: Lewis vs. Teixeira
Gabriel Bonfim,7,Randy Brown,1,48.08268073466725,0.5878365150056098,52.3060958425278,Effective performance,UFC Fight Night: Bonfim vs. Brown
Gina Mazany,1,Sara McMann,0,33.14078743911164,0.5339109659532242,2.5448225732429237,Outmatched performance,UFC Fight Night: Lewis vs. Browne
Gina Mazany,2,Wu Yanan,1,57.39981414484046,0.5,57.39981414484046,Clear elite performance,UFC Fight Night: Bisping vs. Gastelum
Gina Mazany,3,Lina Lansberg,0,48.58797403511227,0.4614030178616029,41.853827465626914,High-level competitive fight,UFC Fight Night: Thompson vs. Till
Gina Mazany,4,Macy Chiasson,0,41.42225531926121,0.5,4.515025829799472,Outmatched performance,UFC 235: Jones vs. Smith
Gina Mazany,5,Julia Avila,0,30.87325127681557,0.5,0.6792115280899426,Outmatched performance,UFC Fight Night: Eye vs. Calvillo
Gina Mazany,6,Rachael Ostovich,1,52.0409899419247,0.4677592980597475,50.36315189653143,Effective performance,UFC Fight Night: Smith vs. Clark
Gina Mazany,7,Priscila Cachoeira,0,54.82072211069433,0.41487732216713147,29.334720522892386,Ineffective performance,UFC 262: Oliveira vs. Chandler
Gina Mazany,8,Shanna Young,0,45.21298573779605,0.5,22.199575997257863,Outmatched performance,UFC Fight Night: Font vs. Vera
Rachael Ostovich,1,Karine Gevorgyan,1,56.236750913420565,0.5,56.236750913420565,Effective performance,The Ultimate Fighter: A New World Champion Finale
Rachael Ostovich,2,Montana De La Rosa,0,40.36566942471228,0.5,34.75484137467728,High-level competitive fight,The Ultimate Fighter: Undefeated Finale
Rachael Ostovich,3,Paige VanZant,0,51.81245655746306,0.519853587749338,21.711720402600594,Outmatched performance,UFC Fight Night: Cejudo vs. Dillashaw
Rachael Ostovich,4,Gina Mazany,0,40.22559426254853,0.3821400513844632,29.714156787731373,Ineffective performance,UFC Fight Night: Smith vs. Clark
Shavkat Rakhmonov,1,Alex Oliveira,1,43.73630756676035,0.5549558525743863,46.13987363754725,High-level competitive fight,UFC 254: Khabib vs. Gaethje
Shavkat Rakhmonov,2,Michel Prazeres,1,56.368422904802614,0.6442066475925841,64.49712420198523,Clear elite performance,UFC Fight Night: Gane vs. Volkov
Shavkat Rakhmonov,3,Carlston Harris,1,47.75062773044908,0.5,47.75062773044908,High-level competitive fight,UFC Fight Night: Hermansson vs. Strickland
Shavkat Rakhmonov,4,Neil Magny,1,58.672789191492555,0.6054455381391387,64.85957302191372,Clear elite performance,UFC Fight Night: Tsarukyan vs. Gamrot
Shavkat Rakhmonov,5,Geoff Neal,1,52.83909003581583,0.634178054148202,59.92893631978325,Clear elite performance,UFC 285: Jones vs. Gane
Shavkat Rakhmonov,6,Stephen Thompson,1,56.33869011740665,0.5498474161782698,59.1470282506276,Clear elite performance,UFC 296: Edwards vs. Covington
Shavkat Rakhmonov,7,Ian Machado Garry,1,50.6066438469332,0.75,63.2583048086665,Clear elite performance,UFC 310: Pantoja vs. Asakura
Chase Sherman,1,Justin Ledet,0,38.757991632715964,0.5,34.88219246944437,High-level competitive fight,UFC Fight Night: Rodriguez vs. Caceres
Chase Sherman,2,Walt Harris,0,38.888929016217155,0.37089034270714666,15.355961128396197,Outmatched performance,UFC Fight Night: Rodriguez vs. Penn
Chase Sherman,3,Rashad Coulter,1,52.065230438090275,0.5,52.065230438090275,Effective performance,UFC 211: Miocic vs. Dos Santos
Chase Sherman,4,Damian Grabowski,1,48.82792325173558,0.5,48.82792325173558,Effective performance,UFC Fight Night: Weidman vs. Gastelum
Chase Sherman,5,Shamil Abdurakhimov,0,41.70094376743953,0.4884323995239227,3.457857156480391,Outmatched performance,UFC Fight Night: Bisping vs. Gastelum
Chase Sherman,6,Justin Willis,0,44.82987996019626,0.5,40.346891964176635,High-level competitive fight,UFC Fight Night: Barboza vs. Lee
Chase Sherman,7,Augusto Sakai,0,41.967608113525344,0.5,35.378693639701865,High-level competitive fight,UFC Fight Night: Marreta vs. Anders
Chase Sherman,8,Ike Villanueva,1,53.48679093077189,0.5,53.48679093077189,Effective performance,UFC Fight Night: Smith vs. Teixeira
Chase Sherman,9,Andrei Arlovski,0,42.90516534394246,0.5099170114842072,39.0401398269959,High-level competitive fight,UFC Fight Night: Whittaker vs. Gastelum
Chase Sherman,10,Parker Porter,0,42.332874624539365,0.5,38.09958716208543,High-level competitive fight,UFC Fight Night: Cannonier vs. Gastelum
Chase Sherman,11,Jake Collier,0,43.40136196533826,0.44990381622259884,5.983888379872782,Outmatched performance,UFC Fight Night: Kattar vs. Chikadze
Chase Sherman,12,Alexandr Romanov,0,,0.643440768579868,,Outmatched performance,UFC Fight Night: Font vs. Vera
Chase Sherman,13,Jared Vanderaa,1,50.40934866910503,0.3868088425738355,44.70345614814995,High-level competitive fight,UFC Fight Night: Dos Anjos vs. Fiziev
Chase Sherman,14,Waldo Cortes Acosta,0,38.73837684673114,0.5,34.86453916205803,High-level competitive fight,UFC Fight Night: Nzechukwu vs. Cutelaba
Chase Sherman,15,Karl Williams,0,40.57397856047833,0.5,36.516580704430496,High-level competitive fight,UFC Fight Night: Rozenstruik vs. Almeida
Benji Radach,1,Steve Berger,0,70.80794714178974,0.5,1.911814572828323,Outmatched performance,UFC 37: High Impact
Benji Radach,2,Nick Serra,1,51.63705324580758,0.5,51.63705324580758,Effective performance,UFC 37.5: As Real As It Gets
Benji Radach,3,Sean Sherk,0,40.82312580089277,0.5,10.45072020502855,Outmatched performance,UFC 39: The Warriors Return
Michael Aswell Jr.,1,Bolaji Oki,0,41.31639516074119,0.5,37.18475564466707,High-level competitive fight,UFC Fight Night: Blanchfield vs. Barber
Michael Aswell Jr.,2,Lucas Almeida,1,58.17252864213535,0.44665874416966234,55.06953290953756,Effective performance,UFC Fight Night: Oliveira vs. Gamrot
Michael Aswell Jr.,3,Luke Riley,0,41.192320622722534,0.5,37.07308856045028,High-level competitive fight,UFC Fight Night: Evloev vs. Murphy
Caros Fodor,1,Sam Stout,0,43.66802244612695,0.45781083473982787,37.4589027859497,High-level competitive fight,UFC 157: Rousey vs Carmouche
Koji Oishi,1,Laverne Clark,0,46.27286223897688,0.59375,45.98365684998327,High-level competitive fight,UFC 25: Ultimate Japan 3
Koji Oishi,2,Nick Diaz,0,29.404550237434446,0.5572208695928416,2.6270205871712506,Outmatched performance,UFC 53: Heavy Hitters
Josh Bryant,1,Kyle Noke,0,35.95420710230235,0.5,17.689469894332753,Outmatched performance,The Ultimate Fighter: Team Liddell vs Team Ortiz Finale
Henry Briones,1,Guido Cannetti,1,46.802358055936296,0.5,46.802358055936296,High-level competitive fight,UFC 180: Werdum vs Hunt
Henry Briones,2,Cody Garbrandt,0,38.971627298782465,0.5,35.07446456890422,High-level competitive fight,UFC 189: Mendes vs McGregor
Henry Briones,3,Douglas Silva de Andrade,0,43.712369159346764,0.5,32.91541397698811,High-level competitive fight,UFC Fight Night: Dos Anjos vs. Ferguson
Henry Briones,4,Rani Yahya,0,,0.5794584684816885,,Outmatched performance,UFC Fight Night: Pettis vs. Moreno
Henry Briones,5,Frankie Saenz,0,40.39051117488647,0.5179687071156363,37.07722532295019,High-level competitive fight,UFC Fight Night: Maia vs. Usman
Jay Perrin,1,Mario Bautista,0,43.0822901620272,0.48879878459198794,38.29148713344914,High-level competitive fight,UFC Fight Night: Walker vs. Hill
Jay Perrin,2,Aoriqileng,0,48.784482215428376,0.46616132450029146,42.25523173077636,High-level competitive fight,UFC 278: Usman vs. Edwards
Jay Perrin,3,Raul Rosas Jr.,0,42.143379348436504,0.5,6.911514213143588,Outmatched performance,UFC 282: Blachowicz vs. Ankalaev
Adrian Yanez,1,Victor Rodriguez,1,50.182409732787505,0.5,50.182409732787505,Effective performance,UFC Fight Night: Hall vs. Silva
Adrian Yanez,2,Gustavo Lopez,1,45.928153031686456,0.5,45.928153031686456,High-level competitive fight,UFC Fight Night: Brunson vs. Holland
Adrian Yanez,3,Randy Costa,1,42.92623886013236,0.5313188093223546,44.270637549918696,High-level competitive fight,UFC Fight Night: Sandhagen vs. Dillashaw
Adrian Yanez,4,Davey Grant,1,44.65932277733898,0.49099586225879654,44.25720408362295,High-level competitive fight,UFC Fight Night: Vieira vs. Tate
Adrian Yanez,5,Tony Kelley,1,50.55681211326439,0.5250032452433737,51.82089648525551,Effective performance,UFC Fight Night: Kattar vs. Emmett
Adrian Yanez,6,Rob Font,0,41.87484132231043,0.562967761127848,7.930410698493403,Outmatched performance,UFC 287: Pereira vs. Adesanya 2
Adrian Yanez,7,Jonathan Martinez,0,38.32013926033648,0.614304730980585,19.26140127826999,Outmatched performance,UFC Fight Night: Yusuff vs. Barboza
Adrian Yanez,8,Vinicius Salvador,1,55.67094873957588,0.5,55.67094873957588,Effective performance,UFC Fight Night: Barboza vs. Murphy
Adrian Yanez,9,Daniel Marcos,0,43.17992964522986,0.5648454124052844,41.661957026182975,High-level competitive fight,UFC Fight Night: Covington vs. Buckley
Adrian Yanez,10,Ricky Simon,0,44.58631510993987,0.5528596365789041,42.48450001204981,High-level competitive fight,UFC Fight Night: Adesanya vs. Pyfer
Jason Reinhardt,1,Joe Lauzon,0,38.379010792010455,0.5,2.840046798608774,Outmatched performance,UFC 78: Validation
Jason Reinhardt,2,Zhang Tiequan,0,40.38751995939116,0.5,1.938600958050776,Outmatched performance,UFC 127: Penn vs Fitch
Jason Reinhardt,3,Edwin Figueroa,0,44.602527953648824,0.5,15.61088478377709,Outmatched performance,UFC Live: Hardy vs Lytle
Darko Stosic,1,Jeremy Kimball,1,46.055821039501616,0.464959742113821,44.442013193117766,High-level competitive fight,UFC Fight Night: Shogun vs. Smith
Darko Stosic,2,Devin Clark,0,46.2279284467284,0.5006758800539644,41.6363801368288,High-level competitive fight,UFC Fight Night: Gustafsson vs. Smith
Darko Stosic,3,Kennedy Nzechukwu,0,45.1435740760727,0.5,40.62921666846543,High-level competitive fight,UFC Fight Night: Covington vs. Lawler
Darko Stosic,4,Jamahal Hill,0,47.55038789966431,0.5,42.79534910969788,High-level competitive fight,UFC Fight Night: Blaydes vs. Dos Santos
Sean Sherk,1,Tiki Ghosn,1,65.00970755346536,0.5,65.00970755346536,Clear elite performance,UFC 30: Battle on the Boardwalk
Sean Sherk,2,Jutaro Nakao,1,59.692317486695686,0.5,59.692317486695686,Clear elite performance,UFC 36: Worlds Collide
Sean Sherk,3,Benji Radach,1,55.39760848544476,0.5,55.39760848544476,Effective performance,UFC 39: The Warriors Return
Sean Sherk,4,Matt Hughes,0,46.85390813831568,0.7012081604276212,51.59590598983936,Effective performance,UFC 42: Sudden Impact
Sean Sherk,5,Georges St-Pierre,0,38.04169673590582,0.6123916631422427,20.240771894081572,Outmatched performance,UFC 56: Full Force
Sean Sherk,6,Nick Diaz,1,45.20522013502984,0.5239351461439498,46.2872136854312,High-level competitive fight,UFC 59: Reality Check
Sean Sherk,7,Kenny Florian,1,60.20408237593159,0.5682844084337709,64.3150825262701,Clear elite performance,UFC 64: Unstoppable
Sean Sherk,8,Hermes Franca,1,64.23531321850191,0.5845198592732891,69.66447285210535,Dominant performance,UFC 73: Stacked
Sean Sherk,9,BJ Penn,0,36.92714128564415,0.6017723648808306,36.9925896540083,High-level competitive fight,UFC 84: Ill Will
Sean Sherk,10,Tyson Griffin,1,46.83536784466594,0.6352384585782973,53.16931079892611,Effective performance,UFC 90: Silva vs Cote
Sean Sherk,11,Frankie Edgar,0,38.115485355850254,0.6050914448872147,38.30954824888901,High-level competitive fight,UFC 98: Evans vs Machida
Sean Sherk,12,Evan Dunham,1,51.66314843485455,0.6242362361045092,58.081583541709435,Clear elite performance,UFC 119: Mir vs Cro Cop
Rafael Alves,1,Damir Ismagulov,0,40.97608019641518,0.5932942844257763,40.70130625727144,High-level competitive fight,UFC Fight Night: Font vs. Garbrandt
Rafael Alves,2,Marc Diakiese,1,45.30130474401795,0.5191214651358649,46.167532063289876,High-level competitive fight,UFC Fight Night: Holloway vs. Rodriguez
Rafael Alves,3,Drew Dober,0,45.27508495122248,0.502998472114648,31.34388827745801,Ineffective performance,UFC 277: Pena vs. Nunes 2
Rafael Alves,4,Nurullo Aliev,0,40.47792680698106,0.5,36.43013412628296,High-level competitive fight,UFC Fight Night: Muniz vs. Allen
Abubakar Nurmagomedov,1,David Zawada,0,53.18578671677211,0.5,9.041583741851259,Outmatched performance,UFC Fight Night: Zabit vs. Kattar
Abubakar Nurmagomedov,2,Jared Gooden,1,48.79741007836452,0.5,48.79741007836452,Effective performance,UFC 260: Miocic vs. Ngannou
Abubakar Nurmagomedov,3,Gadzhi Omargadzhiev,1,51.40913250479985,0.5,51.40913250479985,Effective performance,UFC 280: Oliveira vs. Makhachev
Abubakar Nurmagomedov,4,Elizeu Zaleski dos Santos,0,46.85678833840185,0.6090641482667615,47.281505215205385,High-level competitive fight,UFC Fight Night: Kara-France vs. Albazi
Dustin Poirier,1,Josh Grispi,1,51.78539596779178,0.5,51.78539596779178,Effective performance,UFC 125: Resolution
Dustin Poirier,2,Jason Young,1,50.93552963249951,0.5,50.93552963249951,Effective performance,UFC 131: Dos Santos vs Carwin
Dustin Poirier,3,Pablo Garza,1,52.34959653967686,0.5,52.34959653967686,Effective performance,UFC on FOX: Velasquez vs Dos Santos
Dustin Poirier,4,Max Holloway,1,51.12600854566561,0.5,51.12600854566561,Effective performance,UFC 143: Diaz vs Condit
Dustin Poirier,5,Chan Sung Jung,0,42.86001813002057,0.5,38.57401631701851,High-level competitive fight,UFC on FUEL TV: Korean Zombie vs Poirier
Dustin Poirier,6,Jonathan Brookins,1,47.0409232333289,0.49911347280383284,46.999220175549745,High-level competitive fight,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale
Dustin Poirier,7,Cub Swanson,0,44.542051166818084,0.5565436551520069,42.606416431075885,High-level competitive fight,UFC on FUEL TV: Barao vs McDonald
Dustin Poirier,8,Erik Koch,1,52.13829060467768,0.5136241168605566,52.84862876878547,Effective performance,UFC 164: Henderson vs Pettis 2
Dustin Poirier,9,Diego Brandao,1,51.741828637347645,0.5902183027401886,56.40988859768284,Effective performance,UFC 168: Weidman vs Silva 2
Dustin Poirier,10,Akira Corassani,1,50.171171314843285,0.5828330539549799,54.32700265535024,Effective performance,UFC Fight Night: Bisping vs Kennedy
Dustin Poirier,11,Conor McGregor,0,45.78657653360364,0.5945441570426713,5.363219832470172,Outmatched performance,UFC 178: Johnson vs Cariaso
Dustin Poirier,12,Diego Ferreira,1,47.82894757043682,0.5261402235872896,49.07920695387279,Effective performance,UFC Fight Night: Mendes vs Lamas
Dustin Poirier,13,Yancy Medeiros,1,53.723222026836446,0.44900326147267783,50.98351292028859,Effective performance,UFC Fight Night: Boetsch vs Henderson
Dustin Poirier,14,Joe Duffy,1,54.27564339816389,0.5,54.27564339816389,Effective performance,UFC 195: Lawler vs Condit
Dustin Poirier,15,King Green,1,53.54306200512583,0.5838360158977085,58.03189900259955,Clear elite performance,UFC 199: Rockhold vs. Bisping 2
Dustin Poirier,16,Michael Johnson,0,40.899322475556104,0.5052911300113829,3.9082782408407035,Outmatched performance,UFC Fight Night: Poirier vs. Johnson
Dustin Poirier,17,Jim Miller,1,49.08032334041385,0.5802514252820339,53.01908924178513,Effective performance,UFC 208: Holm vs. De Randamie
Dustin Poirier,18,Eddie Alvarez,0,47.44125723982294,0.5184351071979181,26.23985574314905,Ineffective performance,UFC 211: Miocic vs. Dos Santos
Dustin Poirier,19,Anthony Pettis,1,55.03263276499225,0.5250424515816032,56.41078480641772,Effective performance,UFC Fight Night: Poirier vs. Pettis
Dustin Poirier,20,Justin Gaethje,1,49.766314227522585,0.5,49.766314227522585,Effective performance,UFC Fight Night: Poirier vs. Gaethje
Dustin Poirier,21,Eddie Alvarez,1,48.5507295237129,0.5117627031163077,49.12181734118049,Effective performance,UFC Fight Night: Alvarez vs. Poirier 2
Dustin Poirier,22,Max Holloway,1,46.49776686158804,0.660876246267404,53.97815305409722,Effective performance,UFC 236: Holloway vs. Poirier 2
Dustin Poirier,23,Khabib Nurmagomedov,0,39.09623363718569,0.75,36.26827273742926,High-level competitive fight,UFC 242: Khabib vs. Poirier
Dustin Poirier,24,Dan Hooker,1,50.87580398946515,0.5942947310094868,55.67312424154314,Effective performance,UFC Fight Night: Poirier vs. Hooker
Dustin Poirier,25,Conor McGregor,1,51.37377027644191,0.6743060585489199,60.32852968612616,Clear elite performance,UFC 257: Poirier vs. McGregor
Dustin Poirier,26,Conor McGregor,1,54.18295822862078,0.6384737796585953,61.68587724762168,Clear elite performance,UFC 264: Poirier vs. McGregor 3
Dustin Poirier,27,Charles Oliveira,0,46.35480730601609,0.5890009103047241,33.7215051824381,High-level competitive fight,UFC 269: Oliveira vs. Poirier
Dustin Poirier,28,Michael Chandler,1,44.43942988461137,0.4963593305560632,44.27764061012449,High-level competitive fight,UFC 281: Adesanya vs. Pereira
Dustin Poirier,29,Justin Gaethje,0,43.271666081954564,0.5607327729392668,16.629003097847292,Outmatched performance,UFC 291: Poirier vs. Gaethje 2
Dustin Poirier,30,Benoit Saint Denis,1,51.829945815334014,0.6356306756616901,58.85967638577655,Clear elite performance,UFC 299: O'Malley vs. Vera 2
Dustin Poirier,31,Islam Makhachev,0,40.6414228041509,0.7331493721007514,46.05280273180475,High-level competitive fight,UFC 302: Makhachev vs. Poirier
Dustin Poirier,32,Max Holloway,0,40.34348676630896,0.6053083749784882,40.5576451220042,High-level competitive fight,UFC 318: Holloway vs. Poirier 3
Rayanne dos Santos,1,Talita Alencar,0,44.506680111133846,0.5,40.05601210002046,High-level competitive fight,UFC Fight Night: Song vs. Gutierrez
Rayanne dos Santos,2,Puja Tomar,0,45.75694300740641,0.5,41.18124870666577,High-level competitive fight,UFC Fight Night: Cannonier vs. Imavov
Rayanne dos Santos,3,Alice Ardelean,0,38.95508033541193,0.5,35.05957230187074,High-level competitive fight,UFC Fight Night: Blanchfield vs. Barber
